Dealer Code Processing;Dealer Name;Long Chassis;Model Description;Vehicle Version;Vehicle Code;Model Year;Color Type;Exterior Color;Interior Color;Physical Status Description;Estimated Production Day;Estimated Production Week;Sales Type;Sales Type Description;Have a Customer;Invoiced?;Dispatchable;Quota Status;Central / Dealer Quota;Production Day;Related Month Availability;Status;Month Number
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001033;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001055;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001275;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;23.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;23.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001175;A2;A2V02;L6;2026;Color;Black2;IG1a;Ready for dispatch;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001105;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001069;A3;A3V02;M8;2026;Color;White2;IG1a;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001067;A3;A3V02;M8;2026;Color;White2;IG1a;Locked order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001082;B1;B1V01;N7;2026;Color;Blue4;IG1a;Partially modifiable order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001145;B1;B1V01;N7;2026;Color;Black2;IG1a;Partially modifiable order;20.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;20.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001122;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;21.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001035;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;12.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;12.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001171;B1;B1V01;N7;2026;Color;Blue4;IG1a;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001167;B1;B1V01;N7;2026;Color;Blue4;IG1a;Locked order;22.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001277;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001044;A2;A2V02;L6;2026;Color;Black2;IG1a;Partially modifiable order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001076;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;19.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;19.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001160;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001037;B1;B1V01;N7;2026;Color;Beige;IG1a;Locked order;13.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;13.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001227;A2;A2V02;L6;2026;Color;Red2;IG1a;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001202;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;21.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001019;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;20.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;20.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001141;B1;B1V01;N7;2026;Color;Beige;IG1a;Partially modifiable order;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001025;B1;B1V01;N7;2026;Color;Grey1;IG1a;Partially modifiable order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001254;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;19.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;19.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001179;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001020;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;19.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;19.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001250;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001133;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;30.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001044;A3;A3V02;M8;2026;Color;Black2;IG1a;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001049;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;22.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001036;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;22.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;22.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001010;A2;A2V02;L6;2026;Color;Black2;IG1a;Ready for dispatch;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001167;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001011;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001047;B1;B1V01;N7;2026;Color;Grey1;IG1a;Partially modifiable order;23.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;23.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001286;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001131;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;30.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;30.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001051;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001216;A2;A2V02;L6;2026;Color;Black2;IG1a;Partially modifiable order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001031;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001078;A3;A3V02;M8;2026;Color;Black2;IG1a;Locked order;20.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;20.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001083;A3;A3V02;M8;2026;Color;White2;IG1a;Ready for dispatch;21.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001074;A3;A3V02;M8;2026;Color;Black2;IG1a;Locked order;19.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;19.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001147;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001215;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001109;B1;B1V01;N7;2026;Color;Grey6;IG1a;Ready for dispatch;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001031;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001078;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001041;B1;B1V01;N7;2026;Color;Grey1;IG1a;Partially modifiable order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001053;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;21.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001088;A3;A3V02;M8;2026;Color;Black2;IG1a;Partially modifiable order;30.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001212;A2;A2V02;L6;2026;Color;Black2;IG1a;Ready for dispatch;21.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001249;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;21.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001257;A2;A2V02;L6;2026;Color;Grey6;IG1a;Partially modifiable order;13.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;13.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001142;A2;A2V02;L6;2026;Color;Blue4;IG1a;Partially modifiable order;19.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;19.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001048;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001050;A2;A2V02;L6;2026;Color;Black2;IG1a;Partially modifiable order;22.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001007;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;13.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;13.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001049;A3;A3V02;M8;2026;Color;Grey3;IG1a;Locked order;12.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;12.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001034;A3;A3V02;M8;2026;Color;Black2;IG1a;Locked order;21.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001230;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;19.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;19.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001012;A2;A2V02;L6;2026;Color;Grey1;IG1a;Ready for dispatch;14.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;14.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001076;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;12.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;12.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001062;A3;A3V02;M8;2026;Color;Grey3;IG1a;Partially modifiable order;21.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001006;A3;A3V02;M8;2026;Color;Black2;IG1a;Locked order;19.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;19.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001068;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;23.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001004;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;22.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001111;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;14.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;14.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001071;B1;B1V01;N7;2026;Color;Grey1;IG1a;Partially modifiable order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001003;A2;A2V02;L6;2026;Color;Black2;IG1a;Partially modifiable order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001138;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001107;B1;B1V01;N7;2026;Color;White2;IG1a;Partially modifiable order;23.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001003;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001269;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;14.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;14.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001162;B1;B1V01;N7;2026;Color;Beige;IG1a;Ready for dispatch;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001153;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;30.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001127;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;14.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;14.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001073;A2;A2V02;L6;2026;Color;Grey3;IG1a;Partially modifiable order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001069;B1;B1V01;N7;2026;Color;Grey6;IG1a;Partially modifiable order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001262;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001091;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001150;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;22.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;22.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001056;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;30.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001017;A3;A3V02;M8;2026;Color;Beige;IG1a;Ready for dispatch;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001118;A2;A2V02;L6;2026;Color;Blue4;IG1a;Partially modifiable order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001088;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;22.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001095;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;13.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;13.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001010;A3;A3V02;M8;2026;Color;Grey6;IG1a;Locked order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001177;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;20.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;20.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001096;A3;A3V02;M8;2026;Color;Beige;IG1a;Locked order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001271;A2;A2V02;L6;2026;Color;Grey3;IG1a;Partially modifiable order;13.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;13.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001200;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001091;A3;A3V02;M8;2026;Color;White2;IG1a;Locked order;30.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;30.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001067;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001036;B1;B1V01;N7;2026;Color;Beige;IG1a;Locked order;14.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;14.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001017;B1;B1V01;N7;2026;Color;Beige;IG1a;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001196;A2;A2V02;L6;2026;Color;Blue4;IG1a;Locked order;23.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;23.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001164;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001237;A2;A2V02;L6;2026;Color;Grey6;IG1a;Partially modifiable order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001113;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001154;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;29.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;29.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001084;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001137;B1;B1V01;N7;2026;Color;Red2;IG1a;Locked order;20.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;20.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001217;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001015;B1;B1V01;N7;2026;Color;White2;IG1a;Partially modifiable order;21.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;21.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001158;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;26.01.2026;Following Months;To Be Produced;January
